,id,cat_id
382774,williamsorianoh,58385
382776,mistressmidnyte,37209
382782,traderttime,55548
382787,forecastcity,20468
382794,algoflows,3586
382799,lenaluxxe,32199
382800,craigmak2,12725
382801,herbertesmahan,23803
382803,gregauman,22534
382814,doge_terra,16333
382820,joeygreenwald,28230
382823,philip36298689,43421
382836,trapcardzwrld,55598
382844,chris30817014,11571
382847,toshiflo,55421
382866,enxtzu,18478
382869,explaintkay,19204
382882,filsignace,20073
382884,behnam3565,7514
382887,boonum93,8977
382906,the_nick_doge,53963
382907,panteracapital,42580
382912,maxthrowblip,35616
382915,fabaor2,19325
382929,mrdkzone,38093
382941,xrmoonboi,59008
382946,fulloa51,20936
382951,billspata,8150
382961,portfinancetr,44097
382965,x_dzxt_x,58768
382972,allofyourprobs,3827
382982,rumi_730,47285
382985,fravenriq,20703
382992,hdfc_bank,23560
382993,kedaisukawati43,29957
383027,brunolo89312328,9450
383028,thecrypto_loger,54094
383029,skylerfleur,50359
383038,reliancejio,45952
383047,mhart64,36442
383049,michaeljburry,36545
383061,kurtissdonalddd,31346
383073,jim18876529,27861
383075,blazemeoutfam,8560
383089,illuminati0029,25537
383108,jinglesbtc,27913
383112,lisa698698,32854
383120,1dependond,360
383124,gddub,21436
383126,ra8bitsnft,45005
383148,wildvine911,58354
383150,salmaaankhanfan,47825
383151,melisaa82355194,36056
383159,mepet_sawah,36170
383164,moonmaowrite,37794
383165,fabian84630991,19332
383175,ultraartjom,56394
383178,adrianneves17,2466
383181,kundans66305273,31316
383182,cartersutton8,10594
383185,rmcwhorter99,46555
383193,memecoinprophet,36102
383198,cryptogestion,13413
383200,raphael79911105,45397
383209,pikachushock01,43581
383213,sadesx06,47599
383226,rahulkhan4441,45176
383227,nettecrisostomo,39579
383237,doge_chloe,16312
383251,wordoftheplay,58621
383262,scot23041975,48582
383280,crypto3arab,13046
383290,jman2376,28044
383308,sumondev40,52540
383310,adastra46,2225
383317,eleckratom,17768
383327,aegibread,2519
383328,karunagopal1,29732
383331,crypt_alian,13011
383341,undying_reverie,56483
383344,gps4145,22409
383359,jonsmith8008,28462
383375,siwalans,50247
383377,moumita25716852,37958
383389,redbullbatalla,45809
383402,solanaknights11,51155
383407,negrunch,39419
383409,alissa_yu_xo,3733
383419,yamilesmendez,59213
383422,re_basado,45614
383429,debussyy01,15163
383434,orlandoincrypto,42069
383437,phxcolangelo,43503
383441,yeragi_deep,59425
383454,thevivafrei,54575
383464,congressdotgov,12457
383468,aykunay,6419
383479,arjunsays2,5476
383483,ashokku70585307,5815
383484,visalmama,57503
383490,petitesagex,43311
383507,embr_dil,18099
383524,kaiju_inu,29446
383527,sumaiyatithi6,52518
383528,judymarie2x,28989
383541,matte_orsini,35486
383555,johnboudet,28265
383559,cambazolmalan,10209
383564,notarealcake,40643
383574,manic_marge,34601
383586,unclejoe_b,56462
383588,njerualanmwani1,40339
383590,wroockz,58682
383609,mmi,37364
383616,more_doge_plz,37845
383622,marylizbender,35304
383638,paalsky,42371
383656,suresh9831,52677
383668,c4crypto5,10031
383671,kuyawat,31367
383675,shalu1417,49237
383695,k2adir,29348
383697,umuruguzel,56438
383699,joonas_hi,28479
383728,flixoto,20279
383751,goddessasiaxox,22127
383754,geekyranjit,21469
383756,keeptalkinglol,29975
383765,jamesfoster87,26975
383769,milaelaine1,36805
383774,bukele,9746
383778,jaymedyaa_,27311
383784,cryptoenergy3,13369
383788,cocosanity94,12183
383791,marisplanett,35043
383806,localhuggy,33078
383817,santadoge_bsc,48145
383819,samaaanwar2,47882
383821,zehnasseb,60139
383825,liqmahbalz,32842
383835,westbfieldla,58175
383836,solanaall44,51132
383839,perceive_achive,43199
383840,jhamszx,27788
383859,ten_networks,53658
383865,spurting_wound,51782
383869,henrymiles77,23787
383881,cheeto_shane,11272
383908,wolfyportal,58571
383911,dranaida,16742
383913,cosmicmonarch,12611
383917,privmatters101,44395
383931,skivetm,50306
383944,dokisash,16384
383948,anakogie3,4370
383953,cjovetense,11901
383966,anthonymadia,4982
383999,n,38780
384007,aut_n_about,6197
384012,benceonemlidir,7631
384021,data_always,14832
384028,ryanandi007,47386
384029,bmindfulofdeath,8745
384042,jayyrokk,27342
384055,hoss078,24434
384060,jr_xrp,28818
384065,ybc143,59350
384078,afreakly,2601
384081,alain_toxeaux,3227
384086,kckitty95,29920
384103,rhulkr89,46195
384110,adelioatx,2302
384125,mhsajibk,36469
384150,urmumssweetpuss,56651
384154,jvjv45365400,29298
384157,fa_dogebr,19320
384159,yeg0rpetrov,59380
384160,_love_soul_,1356
384170,smsunarto,50591
384173,nf_mr_t,39687
384174,abhishek257890,1914
384181,kimdiroadam,30436
384201,being_sahabia,7524
384204,george323818,21589
384221,profit__hunters,44441
384231,bowtiednothing,9124
384236,bitvalve,8397
384245,dagnum_pi,14315
384265,smalizzm,50507
384268,itsyagirlmoee,26487
384271,cyripto_nolan,14160
384279,chloe_n_lucifer,11508
384281,onfrolic,41773
384294,darkstockphotos,14767
384302,exbitron,19166
384304,lbgamestips,31964
384305,cincyhub,11803
384309,solarkate1,51191
384333,arjunroyac23,5475
384350,cab6c03b20eb40d,10063
384354,gurcanyavuzcan,22809
384355,thatpeskyfrog,53899
384358,poromamunshi,44080
384366,b1tbunny,6595
384378,fersecchi,19956
384389,farmbit_io,19582
384395,monikav55,37670
384403,ozziedarkforest,42337
384409,reutersus,46100
384412,cryptoking37,13515
384413,vendetta_crypto,57074
384414,cataldidanilo,10670
384416,jdrebelinc,27431
384422,gainsmcytmoots,21187
384423,greengasoline82,22521
384431,therealkhabri,54458
384436,papa_zhura,42605
384442,tobiasmallo,55112
384450,touhid560220,55460
384451,espnfc,18800
384469,insuredfin,25956
384472,xrphugopatron,59024
384480,vakanobtc,56811
384546,rimedyar,46400
384551,mahipal80276008,34304
384553,lradiuju,33447
384555,cinos420,11818
384563,cryptowends,13831
384570,sylver_fr,52924
384571,chitirakaari,11495
384578,mhmdmah16495942,36459
384585,heroconcerned,23837
384596,considercosmos,12477
384611,olga020886,41522
384613,oliverswilde,41552
384617,kristin36433129,31137
384634,keanuennogiets,29952
384636,mohit34483885,37529
384641,memecoinsrlife,36103
384644,rs25moonshot,47157
384649,nellekethecat,39459
384662,enbianchi,18306
384665,smithie___,50556
384666,demapples00,15404
384669,bandgik,6940
384671,muratzenger2,38479
384691,raju8014,45259
384702,butreally16,9906
384703,sexyethbsc,49109
384716,burak_karatas01,9833
384722,dylanjakob00,17191
384724,orlandog127,42068
384738,stevenstrogatz,52204
384745,squidgamepro,51807
384748,doms_crypto,16447
384751,natsumiii,39212
384767,therealtomnook,54470
384769,xibumi,58902
384780,kapo013,29605
384787,poolman405,44012
384796,clevernym,12023
384801,cumshotciips,13993
384819,chaimatrader,11074
384823,christian_sty,11648
384827,cryptoasses,13217
384829,emre4071,18272
384835,shariqsc,49292
384852,cryptoncolorado,13624
384858,poisonouspinups,43913
384864,myrealitygg,38720
384872,reeldesi,45860
384882,mayadivinexxx,35634
384890,bitcoinekasi,8318
384895,emmanuel89000,18204
384899,sinuhe__,50153
384905,sakallivitalik,47763
384908,josevaldezsv,28657
384910,rahul67941580,45169
384936,jediwolfy,27463
384952,europasx,19030
384977,ukarakullukcu,56349
384993,davidsa68185447,14961
385041,josesil53649810,28655
385048,chulocharts,11723
385062,followkarnare,20424
385084,xrpbrit,59021
385104,geebee_art,21460
385110,rostman,47040
385114,ollibur,41567
385119,pitiy87179,43695
385121,badsyntax,6783
385122,bjennifer7,8417
385129,dollarcostavg,16400
385131,bateman_btc,7196
385136,ktariq13,31250
385143,arsyn38432912,5599
385145,saplvur,48194
385146,real47810912,45624
385149,thelma12977430,54304
385150,beeduoroblox,7475
385155,iamjchase,24995
385156,rose_honour,46990
385164,bitcoin_supply,8301
385170,livinglosss,32959
385189,ztake_org,60421
385191,bored_again_,8994
385195,devbitcoiner,15623
385203,dtaylor_william,16965
385210,laurentmarinet2,31872
385212,michalpur,36568
385215,dbgawee,15036
385217,coflowcomtr,12217
385231,dyor_fudd,17205
385238,ludo_milla,33643
385252,ghidram,21725
385255,abividhya2,1952
385262,whit3beak,58256
385264,kazugol_iost,29898
385267,jan_yieldapp,27038
385272,yeg_trades,59381
385278,bitcoinguiding,8327
385280,daniel_skvor,14519
385282,th31ibrarian,53816
385288,lorimcarey,33296
385304,railnode,45195
385308,freshcakeswap,20785
385326,mr_forbes02,38028
385334,iradialberto,26092
385338,elenaberberana,17783
385343,petrhonzejk,43321
385348,enrique72321688,18447
385362,mercuryapp_io,36193
385372,bunyan_danny,9825
385376,yettywapp,59443
385377,258capital,466
385383,sparkaflare583,51647
385384,gnosischain,22094
385389,abc_pqc,1823
385403,whattomint,58227
385410,5karolp5,725
385414,kodalroy,30804
385418,meladdoil13,36033
385421,callan83758553,10162
385423,davidinglestv,14938
385425,lasky_victor,31790
385435,masculinepeak,35330
385448,primalpoly,44325
385450,crypto_lordship,13124
385459,jgettbtc,27778
385473,halilatik53,23084
385479,raif17895415,45189
385490,zoidpay,60347
385505,sunilkidiyoor,52575
385526,lords329,33263
385542,lksatoshi,33000
385570,_btc_charlie,1106
385571,civ_solo,11876
385573,david91446564,14900
385583,thekashey,54275
385585,mustakimalfa,38552
385587,peacockcoin1,43041
385588,bigbagz30k,8008
385589,nysster,40960
385601,cryptocharts_m,13279
385616,capriqueenfd,10363
385633,chromia,11684
385640,syrifb,52951
385642,markteckdude,35104
385647,fleurfatimal,20255
385650,aegroup_2019,2521
385664,ayomide19946095,6458
385671,luis07502758,33668
385677,ryanryu02,47401
385682,tim_federspiel,54850
385683,_uguss,1599
385689,migueln68796730,36670
385697,p0iu_p0iu,42342
385700,defi2moon,15246
385703,3v9m0mamoitj8sh,612
385716,arklabz,5484
385718,ashencrypton,5786
385731,gnosispm,22095
385733,asnogordo,5875
385736,spyrosnik26,51790
385742,timyield,54905
385754,carlom81,10471
385765,bittyboy699,8396
385773,zeltima,60156
385796,benmitch86,7683
385797,wangcheng_btc,57927
385798,jeronimoboyka,27652
385806,adam_tache,2183
385819,patrickkeltron,42828
385827,cryptopian17,13689
385829,xfiquet31,58877
385831,consulcuba_bcn,12486
385839,timmer56566787,54883
385870,voldemort566,57687
385878,wallace19872,57882
385879,patsubaiariko,42846
385888,lightsabers85,32586
385895,johncarlosg_,28269
385896,tenmennft,53670
385897,4h,666
385910,rengge28,46001
385922,pladizow,43772
385924,valaafshar,56819
385934,hungryayo,24675
385935,btc_jomusa,9570
385946,charlieb753jjeu,11199
385950,iamssari,25047
385972,theyoungcenter,54603
385994,2robind,514
385995,rociolopezreal,46710
386041,buladude1,9755
386042,thechadrocks,54069
386049,agoldsmithesq,2692
386052,albarosst,3263
386053,mutterschiffol,38580
386067,bebenosuke,7431
386071,takayamajoe,53125
386075,iceage19801980,25186
386078,alexauroradev,3465
386086,eotkt93dw3zc0sa,18496
386091,roba_index,46603
386097,novon,40730
386099,i_adeena,24862
386105,firedognote,20140
386110,jimmyhomma,27886
386116,strongblock_io,52355
386129,abdulsamijay,1875
386131,tgdjgjtpgj,53805
386132,ndong2403,39339
386135,mikkabouzu,36785
386138,btcdentist,9602
386144,atmpools,6056
386149,benberbass,7627
386153,teopasss,53687
386157,nubecitasblues,40799
386168,tadaspetra,53037
386172,madibaolivier,34171
386176,cbtgilao3h5ipyo,10760
386180,manish_13579,34616
386181,yankohboy,59250
386182,jbtrillx,27375
386185,scullyboy27,48631
386189,macmillion83,34127
386192,viera_gerson,57342
386194,danny180522,14634
386197,jainmitesh1985,26890
386200,bout_my_green,9102
386204,tyleradem,56198
386217,lokeypolski,33127
386227,coleshandlay,12340
386230,robertm65146058,46634
386240,talecraftio,53152
386242,dannysomerset,14653
386256,tanayayitmaz,53218
386277,samuraiinx,48019
386279,shpigford,49842
386287,monarchdiaries,37618
386288,liminalspread,32713
386290,polyannie01,43977
386291,4rcapital,681
386292,quinnnorton,44937
386293,aim_gij,2871
386301,vivalapanda_,57565
386303,zil_maxi,60275
386308,0xvvp,217
386310,ethne02,18950
386320,pbmarcano,42978
386333,invisibleb4,26020
386342,scruffybrothers,48627
386345,fat_unicorn12,19628
386358,pewp3wpanda,43337
386359,tferriss,53800
386374,scottyj_eth,48611
386377,infernocantrap,25832
386381,ichiwo_miner,25225
386383,nillionnetwork,40211
386387,0xvampirenft,215
386399,naribubu,39090
386403,alexverdea,3534
386408,gumgico1,22783
386428,animesoupp,4782
386439,rafinhaprudente,45129
386440,doopie663227162,16555
386441,cdnclassic,10825
386455,kouzinas,30975
386458,pj_fdsjk,43744
386460,cryptoh10,13431
386465,lawnchair_pilot,31913
386471,crypto_los,13125
386525,aaronmichelem,1779
386546,doodlepeops,16544
386565,altessaire,3980
386568,exter_n,19216
386571,akoctr,3166
386576,realxrpwhale,45747
386586,sliguyy,50430
386592,0xtp_,214
386599,dylankujo2,17192
386626,hullshuls,24637
386728,splat_pearled,51731
386797,markus11866777,35107
386799,chadprotegegfy,11065
386803,0xmalleus,165
386820,0xbound2,103
386871,cipherhoodlum,11828
386877,bommeljestacie,8904
386973,shitcoinsherpa,49746
386976,optimaltweeting,41964
386978,mybrainmelted,38650
387046,goobertrader,22302
387065,vovahimself,57720
387147,sammuels12,47957
387195,lukebk,33736
387198,azmun091,6549
387202,cryptofactory11,13377
387204,gloirekw,22025
387207,iamclaudegu,24961
387208,sophiaspliff,51471
387212,moriza,37881
387228,bowen_thaylin,9110
387234,scholarlypub333,48529
387235,szoges,52969
387241,chimaizuobi,11434
387244,faridrached,19577
387249,vivek852,57572
387257,365janos,569
387259,evilafm,19123
387272,kinifi6720,30581
387290,bubblesmasher2,9681
387295,corumlu_ozan,12595
387296,wilondja_enock,58422
387380,ird_fr,26106
387391,shakeib98,49219
387396,febryngk,19775
387397,linkcamelot,32792
387404,thesheriffcnft,54510
387416,obensson,41026
387418,sirsuhayb,50210
387421,deviouspl,15640
387435,jasonchris4u,27170
387438,kriptoteskilati,31102
387439,moazzamarif2,37424
387445,aidadirecteur,2837
387446,hyx_crypto,24840
387447,thenodecatcher,54381
387448,mike87247,36718
387455,xiaoshahui,58895
387463,brothershippool,9407
387467,stepffon,52131
387468,fabiovillaa,19351
387473,marinelandcan,35003
387484,debankdefi,15145
387491,bataranom,7192
387494,cristianispas10,12886
387495,tom_tooth,55206
387497,xvalhallamonkx,59064
387499,harrisonkrank,23352
387510,walruswhisperer,57900
387511,crypto_ita2,13108
387527,ronpuals,46922
387532,arwandmadison,5719
387548,selimkmd,48818
387570,_marcuswu_,1373
387574,globalizationww,22022
387602,nake13,38928
387605,faridalipoor,19576
387625,ryannnnn_c2000,47398
387630,ronswansoncz,46925
387635,citydao,11863
387639,0xmorgana,173
387668,silvrshinigami,50035
387673,blockreview_,8634
387682,h_bitcoiner,22917
387684,ognorseman,41238
387685,jennyrovana,27602
387699,anderslantz1,4465
387708,mizuyoukan81,37265
387715,cskama,13912
387731,hantzleyxa,23237
387740,cacaci9,10074
387741,ethstake32,18956
387744,jessepollak,27693
387753,justtheman36,29272
387754,beeveh1,7496
387759,_danilo,1161
387760,avata_r,6239
387763,firiapp,20145
387780,ada4goodp,2158
387784,civilar79,11881
387785,beactiveman,7372
387787,mimertiger,36886
387793,bit_monsters,8265
387795,aikonmishima,2859
387800,_jdiaz,1293
387803,jwakke88,29306
387804,miguelriospur,36673
387822,cryptocorrie,13306
387832,badavood,6749
387833,realjustmaiko,45696
387843,guibaldos,22732
387850,ear1tha,17256
387856,jackrhysider,26748
387910,annwill59293147,4901
387917,prompo0,44487
388024,henry_lauth,23778
388058,adolf_cano,2432
388106,ttxalapa,55905
388150,simopower5,50082
388153,yeager_dude,59365
388157,ignworsethan,25385
388169,ideamikk,25277
388178,node_mas,40447
388183,snipesthomas,50634
388197,fri_inf,20794
388208,thedrowsyarcher,54154
388210,ramiechaarani,45318
388214,jonyyffecal,28470
388219,tango_5_,53233
388220,haziqmark,23534
388225,0xt0ny,209
388226,toos_pooky,55344
388232,cryptojoker123,13486
388233,nftcollector_01,39776
388240,joeyonroad,28233
388241,justindickenson,29239
388242,iceonmyris,25202
388246,dpaulvegas,16666
388259,darknetdiaries,14754
388272,punkjesusnft,44663
388283,theawakening,54015
388286,zainabhasan24,60036
388296,zape333,60074
388308,kohkim,30823
388311,killastan420,30403
388312,9thdensityllc,922
388325,noahpinion,40413
388327,pete50917066,43266
388328,reformedcfo,45877
388330,sdamico,48641
388333,isvikinger,26342
388334,stojano,52264
388337,khanheth,30287
388341,markgraeffe,35078
388348,exodiafinance,19193
388349,ckoglmeier,11913
388350,juiceyboosh,29004
388354,zeetientien,60134
388357,blockbirdsnft,8618
388358,0xsmarf,202
388359,mascobot,35329
388360,zttat,60424
388361,guns1801,22804
388365,gladiatornick,21979
388368,hall_jason,23099
388370,dotmatrixnft,16605
388374,deartifact,15135
388376,bashycrypto,7155
388382,e4st5_crypto,17221
388386,damnengineer,14419
388388,crypticburger,13025
388396,punk_5830,44656
388401,bordeau_xr,8989
388402,navyinnovator,39261
388419,hashpackapp,23433
388420,veegsredds,57023
388425,crypto_noob_1,13143
388430,andrewschmidtfc,4581
388433,walrusdefi,57898
388435,cooley_nj,12513
388436,lakhi_amina,31634
388439,oddwritings,41099
388443,maddsprings,34156
388445,cymrogav,14127
388446,iamrobertdobbs,25036
388456,xunuluilv,59061
388469,nfteabagging,39793
388472,megamuffins69,35930
388476,jayseeth,27324
388477,brdhq,9241
388478,nizarbaallal_,40331
388484,kevin01905,30191
388486,harigtt,23305
388487,2centstony,491
388489,apesdd,5160
388498,hyperviewed,24817
388500,ellebeecher,17917
388508,guardawallet,22700
388519,yugo_trix,59795
388522,maritimevintage,35046
388524,vitorinhagommes,57553
388525,derktargin1,15532
388530,_tonychew_,1595
388532,jonatha85498206,28414
388535,greatgrandbear,22500
388537,volkan__4d,57693
388540,mrnewq,38140
388545,tokpamdonald,55174
388555,mattcrew81,35483
388557,mishaniz,37099
388558,tb_760,53425
388559,natebear,39161
388561,friendl29273024,20807
388568,defiape2,15257
388571,swissdefi,52867
388579,momoneymofo1,37596
388586,ivryr,26574
388595,maw_uli,35567
388597,baxendalenft,7231
388604,luckyveatrize8,33623
388605,sekans007,48795
388606,coffeejunkienft,12213
388614,oktayg35,41381
388624,japonsultan,27114
388632,ryanchiayc,47390
388638,jasoncitron,27171
388648,podcastdelphi,43883
388649,wenyuansama,58162
388653,jonathanedean,28418
388665,daniilsbt,14591
388674,kevin_weaver,30200
388679,mandelliant,34568
388682,jbmferreira10,27366
388694,mobymello,37434
388706,jbird155,27360
388730,lisabrownaa,32859
388731,elinew18,17862
388733,yellowungoy,59397
388738,razkolol,45562
388741,big_b4ng_,7998
388744,xdylxdyl,58853
388749,canardlarque,10279
388763,andrewdarmacap,4572
388764,ntmoney,40791
388765,bitco1ner,8289
388768,art202110,5603
388773,luoluo5065,33842
388774,sirklutch_za,50192
388782,zarghamjalees,60086
388789,x0unn0wnnu0x,58751
388790,m_roadto1,34054
388798,berryjarrid95,7763
